,id,date,place,screen_name,text,cleansing,case fold,stopwords,stemming,detokens
956,1667072431083888640,2023-06-09 07:33:34,,lehon_mangolu,Kemungkinan kalahnya Demokrat versi AHY di Mahkamah Agung belum pasti. Tapi kemungkinan itu tak pula bisa sama seka… https://t.co/3YPbvvfea1,Kemungkinan kalahnya Demokrat versi Mahkamah Agung belum pasti Tapi kemungkinan pula bisa sama seka,kemungkinan kalahnya demokrat versi mahkamah agung belum pasti tapi kemungkinan pula bisa sama seka,"['kalahnya', 'demokrat', 'versi', 'mahkamah', 'agung', 'seka']","['kalah', 'demokrat', 'versi', 'mahkamah', 'agung', 'seka']",kalah demokrat versi mahkamah agung seka
957,1667072429146128386,2023-06-09 07:33:34,,lehon_mangolu,"""Ini terjadi jika Partai Demokrat pimpinan Agus Harimurti Yudhoyono (AHY) bermasalah secara hukum karena Mahkamah A… https://t.co/lLR6vgSfNv", terjadi jika Partai Demokrat pimpinan Agus Harimurti Yudhoyono bermasalah secara hukum karena Mahkamah , terjadi jika partai demokrat pimpinan agus harimurti yudhoyono bermasalah secara hukum karena mahkamah ,"['partai', 'demokrat', 'pimpinan', 'agus', 'harimurti', 'yudhoyono', 'bermasalah', 'hukum', 'mahkamah']","['partai', 'demokrat', 'pimpin', 'agus', 'harimurti', 'yudhoyono', 'masalah', 'hukum', 'mahkamah']",partai demokrat pimpin agus harimurti yudhoyono masalah hukum mahkamah
958,1667072427124486144,2023-06-09 07:33:33,,lehon_mangolu,"Anies tersisih bukan karena kalah suara di hari pilpres tapi karena ia gagal mendapatkan tiket calon presiden 2024,… https://t.co/J4r5RH8Fp2",Anies tersisih bukan karena kalah suara hari pilpres tapi karena gagal mendapatkan tiket calon presiden,anies tersisih bukan karena kalah suara hari pilpres tapi karena gagal mendapatkan tiket calon presiden,"['tersisih', 'kalah', 'suara', 'pilpres', 'gagal', 'tiket', 'calon', 'presiden']","['sisih', 'kalah', 'suara', 'pilpres', 'gagal', 'tiket', 'calon', 'presiden']",sisih kalah suara pilpres gagal tiket calon presiden
959,1667072425060884480,2023-06-09 07:33:33,,lehon_mangolu,"""Apa yang terjadi jika Anies Baswedan dikalahkan dalam pemilu presiden 2024 justru sebelum kampanye dimulai?… https://t.co/WghDmTDOcE", yang terjadi jika Anies Baswedan dikalahkan dalam pemilu presiden justru sebelum kampanye dimulai, yang terjadi jika anies baswedan dikalahkan dalam pemilu presiden justru sebelum kampanye dimulai,"['dikalahkan', 'pemilu', 'presiden', 'kampanye']","['kalah', 'milu', 'presiden', 'kampanye']",kalah milu presiden kampanye
960,1667072423144083462,2023-06-09 07:33:33,,lehon_mangolu,Survei yang digelar awal Bulan Mei 2023 ini mengandaikan Anies gagal mendapat tiket maju Pilpres 2024 karena Mahkam… https://t.co/ldWJe86VCz,Survei yang digelar awal Bulan mengandaikan Anies gagal mendapat tiket maju Pilpres karena Mahkam,survei yang digelar awal bulan mengandaikan anies gagal mendapat tiket maju pilpres karena mahkam,"['survei', 'digelar', 'mengandaikan', 'gagal', 'tiket', 'maju', 'pilpres', 'mahkam']","['survei', 'gelar', 'andai', 'gagal', 'tiket', 'maju', 'pilpres', 'mahkam']",survei gelar andai gagal tiket maju pilpres mahkam
961,1667072421155995648,2023-06-09 07:33:32,,lehon_mangolu,"Jakarta, CNBC Indonesia - Lembaga survei LSI Denny JA memprediksi Prabowo Subianto bakal mengalahkan Ganjar Pranowo… https://t.co/cDmH6uKtZD",Jakarta CNBC Indonesia Lembaga survei Denny memprediksi Prabowo Subianto bakal mengalahkan Ganjar Pranowo,jakarta cnbc indonesia lembaga survei denny memprediksi prabowo subianto bakal mengalahkan ganjar pranowo,"['jakarta', 'cnbc', 'indonesia', 'lembaga', 'survei', 'denny', 'memprediksi', 'mengalahkan']","['jakarta', 'cnbc', 'indonesia', 'lembaga', 'survei', 'denny', 'prediksi', 'kalah']",jakarta cnbc indonesia lembaga survei denny prediksi kalah
962,1667072418299662338,2023-06-09 07:33:31,,lehon_mangolu,Survei Baru: Prabowo Kalahkan Ganjar Jika Anies Gagal Nyapres #PrabowoUntukIndonesia #NeruskePakdhe Prabowo Subianto https://t.co/WJ4VBBxN0d,Survei Baru Prabowo Kalahkan Ganjar Jika Anies Gagal Nyapres PrabowoUntukIndonesia NeruskePakdhe Prabowo Subianto,survei baru prabowo kalahkan ganjar jika anies gagal nyapres prabowountukindonesia neruskepakdhe prabowo subianto,"['survei', 'kalahkan', 'gagal', 'nyapres', 'prabowountukindonesia', 'neruskepakdhe']","['survei', 'kalah', 'gagal', 'nyapres', 'prabowountukindonesia', 'neruskepakdhe']",survei kalah gagal nyapres prabowountukindonesia neruskepakdhe
963,1667072310422179840,2023-06-09 07:33:06,,pyylahh1,"Dengan asumsi metode simple random sampling, ukuran sampel 1.220 responden memiliki toleransi kesalahan atau margin… https://t.co/uXYQkCuXie",Dengan asumsi metode simple random sampling ukuran sampel responden memiliki toleransi kesalahan atau margin,dengan asumsi metode simple random sampling ukuran sampel responden memiliki toleransi kesalahan atau margin,"['asumsi', 'metode', 'simple', 'random', 'sampling', 'ukuran', 'sampel', 'responden', 'memiliki', 'toleransi', 'kesalahan', 'margin']","['asumsi', 'metode', 'simple', 'random', 'sampling', 'ukur', 'sampel', 'responden', 'milik', 'toleransi', 'salah', 'margin']",asumsi metode simple random sampling ukur sampel responden milik toleransi salah margin
964,1667072295544946688,2023-06-09 07:33:02,Jakarta Selatan ,golbachgoals,"kata Peneliti utama Indikator Politik Burhanuddin Muhtadi, Minggu (4/6/2023). #PrabowoUntukIndonesia #NerusKePakdhe Prabowo Subianto",kata Peneliti utama Indikator Politik Burhanuddin Muhtadi Minggu PrabowoUntukIndonesia NerusKePakdhe Prabowo Subianto,kata peneliti utama indikator politik burhanuddin muhtadi minggu prabowountukindonesia neruskepakdhe prabowo subianto,"['peneliti', 'utama', 'indikator', 'politik', 'burhanuddin', 'muhtadi', 'minggu', 'prabowountukindonesia', 'neruskepakdhe']","['teliti', 'utama', 'indikator', 'politik', 'burhanuddin', 'muhtadi', 'minggu', 'prabowountukindonesia', 'neruskepakdhe']",teliti utama indikator politik burhanuddin muhtadi minggu prabowountukindonesia neruskepakdhe
965,1667072292265013248,2023-06-09 07:33:01,Jakarta Selatan ,golbachgoals,"""Prabowo unggul signifikan atas Ganjar dan Anies. Sementara Ganjar juga unggul signifikan atas Anies jika Prabowo d… https://t.co/oE2aNBuoTG",Prabowo unggul signifikan atas Ganjar Anies Sementara Ganjar juga unggul signifikan atas Anies jika Prabowo ,prabowo unggul signifikan atas ganjar anies sementara ganjar juga unggul signifikan atas anies jika prabowo ,"['unggul', 'signifikan', 'unggul', 'signifikan']","['unggul', 'signifikan', 'unggul', 'signifikan']",unggul signifikan unggul signifikan
966,1667072288834076673,2023-06-09 07:33:01,Jakarta Selatan ,golbachgoals,"Simulasi 3
Prabowo Subianto 50,5%
Ganjar Pranowo 39,3%
TT/TJ 10,2%
#PrabowoUntukIndonesia #NerusKePakdhe Prabowo Subianto",Simulasi Prabowo Subianto Ganjar Pranowo PrabowoUntukIndonesia NerusKePakdhe Prabowo Subianto,simulasi prabowo subianto ganjar pranowo prabowountukindonesia neruskepakdhe prabowo subianto,"['simulasi', 'prabowountukindonesia', 'neruskepakdhe']","['simulasi', 'prabowountukindonesia', 'neruskepakdhe']",simulasi prabowountukindonesia neruskepakdhe
967,1667072285935800321,2023-06-09 07:33:00,Jakarta Selatan ,golbachgoals,"Simulasi 2
Prabowo Subianto 56,8%
Anies Baswedan 26,5%
TT/TJ 16,7%
#PrabowoUntukIndonesia #NerusKePakdhe Prabowo Subianto",Simulasi Prabowo Subianto Anies Baswedan PrabowoUntukIndonesia NerusKePakdhe Prabowo Subianto,simulasi prabowo subianto anies baswedan prabowountukindonesia neruskepakdhe prabowo subianto,"['simulasi', 'prabowountukindonesia', 'neruskepakdhe']","['simulasi', 'prabowountukindonesia', 'neruskepakdhe']",simulasi prabowountukindonesia neruskepakdhe
968,1667072283071107079,2023-06-09 07:32:59,Jakarta Selatan ,golbachgoals,"Berikut ini simulasi head to headnya:
Simulasi 1
Ganjar Pranowo 51%
Anies Baswedan 34,5%
TT/TJ 14,4%… https://t.co/FdiUzGDUds",Berikut simulasi head headnya Simulasi Ganjar Pranowo Anies Baswedan ,berikut simulasi head headnya simulasi ganjar pranowo anies baswedan ,"['simulasi', 'head', 'headnya', 'simulasi']","['simulasi', 'head', 'headnya', 'simulasi']",simulasi head headnya simulasi
969,1667072279677915138,2023-06-09 07:32:58,Jakarta Selatan ,golbachgoals,"Hasilnya, Ganjar Pranowo unggul atas Anies Baswedan. Namun Ganjar kalah dari Prabowo Subianto.… https://t.co/qukTKsrq2C",Hasilnya Ganjar Pranowo unggul atas Anies Baswedan Namun Ganjar kalah dari Prabowo Subianto,hasilnya ganjar pranowo unggul atas anies baswedan namun ganjar kalah dari prabowo subianto,"['hasilnya', 'unggul', 'kalah']","['hasil', 'unggul', 'kalah']",hasil unggul kalah
970,1667072276125343749,2023-06-09 07:32:57,Jakarta Selatan ,golbachgoals,"Adapun margin of error survei +/- 2,9% dengan tingkat kepercayaan 95%. #PrabowoUntukIndonesia #NerusKePakdhe Prabowo Subianto",Adapun margin error survei dengan tingkat kepercayaan PrabowoUntukIndonesia NerusKePakdhe Prabowo Subianto,adapun margin error survei dengan tingkat kepercayaan prabowountukindonesia neruskepakdhe prabowo subianto,"['margin', 'error', 'survei', 'tingkat', 'kepercayaan', 'prabowountukindonesia', 'neruskepakdhe']","['margin', 'error', 'survei', 'tingkat', 'percaya', 'prabowountukindonesia', 'neruskepakdhe']",margin error survei tingkat percaya prabowountukindonesia neruskepakdhe
971,1667072273042522113,2023-06-09 07:32:57,Jakarta Selatan ,golbachgoals,"Para responden ditanyakan 'Jika pemilihan presiden diadakan sekarang, siapa yang akan Ibu/Bapak pilih sebagai presi… https://t.co/DGE00Byvx0",Para responden ditanyakan Jika pemilihan presiden diadakan sekarang siapa yang akan Bapak pilih sebagai presi,para responden ditanyakan jika pemilihan presiden diadakan sekarang siapa yang akan bapak pilih sebagai presi,"['responden', 'pemilihan', 'presiden', 'diadakan', 'pilih', 'presi']","['responden', 'pilih', 'presiden', 'ada', 'pilih', 'pres']",responden pilih presiden ada pilih pres
972,1667072270026809345,2023-06-09 07:32:56,Jakarta Selatan ,golbachgoals,RDD merupakan teknik memilih sampel melalui proses pembangkitan nomor telepon secara acak. #PrabowoUntukIndonesia… https://t.co/LKBIZTXE1E, merupakan teknik memilih sampel melalui proses pembangkitan nomor telepon secara acak PrabowoUntukIndonesia, merupakan teknik memilih sampel melalui proses pembangkitan nomor telepon secara acak prabowountukindonesia,"['teknik', 'memilih', 'sampel', 'proses', 'pembangkitan', 'nomor', 'telepon', 'acak', 'prabowountukindonesia']","['teknik', 'pilih', 'sampel', 'proses', 'bangkit', 'nomor', 'telepon', 'acak', 'prabowountukindonesia']",teknik pilih sampel proses bangkit nomor telepon acak prabowountukindonesia
973,1667072266851725312,2023-06-09 07:32:55,Jakarta Selatan ,golbachgoals,Indikator Politik melakukan pemilihan sampel dengan metode random digit dialing (RDD).  #PrabowoUntukIndonesia… https://t.co/RVb57x2JGZ,Indikator Politik melakukan pemilihan sampel dengan metode random digit dialing PrabowoUntukIndonesia,indikator politik melakukan pemilihan sampel dengan metode random digit dialing prabowountukindonesia,"['indikator', 'politik', 'pemilihan', 'sampel', 'metode', 'random', 'digit', 'dialing', 'prabowountukindonesia']","['indikator', 'politik', 'pilih', 'sampel', 'metode', 'random', 'digit', 'aling', 'prabowountukindonesia']",indikator politik pilih sampel metode random digit aling prabowountukindonesia
974,1667072263085244416,2023-06-09 07:32:54,Jakarta Selatan ,golbachgoals,Survei dilakukan dengan wawancara telepon oleh tim yang terlatih. #PrabowoUntukIndonesia #NerusKePakdhe Prabowo Subianto,Survei dilakukan dengan wawancara telepon oleh yang terlatih PrabowoUntukIndonesia NerusKePakdhe Prabowo Subianto,survei dilakukan dengan wawancara telepon oleh yang terlatih prabowountukindonesia neruskepakdhe prabowo subianto,"['survei', 'wawancara', 'telepon', 'terlatih', 'prabowountukindonesia', 'neruskepakdhe']","['survei', 'wawancara', 'telepon', 'latih', 'prabowountukindonesia', 'neruskepakdhe']",survei wawancara telepon latih prabowountukindonesia neruskepakdhe
975,1667072259444604929,2023-06-09 07:32:54,Jakarta Selatan ,golbachgoals,"Dilansir dari detikNews, Minggu (4/6/2023), survei ini dilakukan pada 26-30 Mei 2023 dengan 1.230 responden yang di… https://t.co/rumvR2cjpn",Dilansir dari detikNews Minggu survei dilakukan pada dengan responden yang ,dilansir dari detiknews minggu survei dilakukan pada dengan responden yang ,"['dilansir', 'detiknews', 'minggu', 'survei', 'responden']","['lansir', 'detiknews', 'minggu', 'survei', 'responden']",lansir detiknews minggu survei responden
976,1667072256001085441,2023-06-09 07:32:53,Jakarta Selatan ,golbachgoals,Prabowo Subianto unggul telak atas dua capres lainnya yakni Ganjar Pranowo dan Anies Baswedan.… https://t.co/uYcssUAVig,Prabowo Subianto unggul telak atas capres lainnya yakni Ganjar Pranowo Anies Baswedan,prabowo subianto unggul telak atas capres lainnya yakni ganjar pranowo anies baswedan,"['unggul', 'telak', 'capres']","['unggul', 'telak', 'capres']",unggul telak capres
977,1667072252893081600,2023-06-09 07:32:52,Jakarta Selatan ,golbachgoals,Jakarta - Lembaga Survei Indikator Politik Indonesia merilis hasil survei head to head 3 calon presiden (capres) di… https://t.co/kyV1xWGDe8,Jakarta Lembaga Survei Indikator Politik Indonesia merilis hasil survei head head calon presiden capres ,jakarta lembaga survei indikator politik indonesia merilis hasil survei head head calon presiden capres ,"['jakarta', 'lembaga', 'survei', 'indikator', 'politik', 'indonesia', 'merilis', 'hasil', 'survei', 'head', 'head', 'calon', 'presiden', 'capres']","['jakarta', 'lembaga', 'survei', 'indikator', 'politik', 'indonesia', 'rilis', 'hasil', 'survei', 'head', 'head', 'calon', 'presiden', 'capres']",jakarta lembaga survei indikator politik indonesia rilis hasil survei head head calon presiden capres
978,1667072250070319104,2023-06-09 07:32:51,Jakarta Selatan ,golbachgoals,Survei Indikator: Prabowo Menang Telak Lawan Ganjar-Anies Jika Head to Head https://t.co/FlkUpxYnJX… https://t.co/tn2d8SN5Rp,Survei Indikator Prabowo Menang Telak Lawan Ganjar Anies Jika Head Head,survei indikator prabowo menang telak lawan ganjar anies jika head head,"['survei', 'indikator', 'menang', 'telak', 'lawan', 'head', 'head']","['survei', 'indikator', 'menang', 'telak', 'lawan', 'head', 'head']",survei indikator menang telak lawan head head
979,1667072218751451136,2023-06-09 07:32:44,,pyylahh1,Survei ini dilakukan dengan wawancara tatap muka terhadap 1.220 orang responden yang dipilih menggunakan metode mul… https://t.co/0l7WUJeAva,Survei dilakukan dengan wawancara tatap muka terhadap orang responden yang dipilih menggunakan metode ,survei dilakukan dengan wawancara tatap muka terhadap orang responden yang dipilih menggunakan metode ,"['survei', 'wawancara', 'tatap', 'muka', 'orang', 'responden', 'dipilih', 'metode']","['survei', 'wawancara', 'tatap', 'muka', 'orang', 'responden', 'pilih', 'metode']",survei wawancara tatap muka orang responden pilih metode
980,1667072216025153537,2023-06-09 07:32:43,,pyylahh1,"Dengan demikian, apabila ketiganya berlaga di pemilihan presiden, Burhanuddin memprediksi pemilihan presiden akan b… https://t.co/LQJaAaoLJl",Dengan demikian apabila ketiganya berlaga pemilihan presiden Burhanuddin memprediksi pemilihan presiden akan ,dengan demikian apabila ketiganya berlaga pemilihan presiden burhanuddin memprediksi pemilihan presiden akan ,"['ketiganya', 'berlaga', 'pemilihan', 'presiden', 'burhanuddin', 'memprediksi', 'pemilihan', 'presiden']","['tiga', 'laga', 'pilih', 'presiden', 'burhanuddin', 'prediksi', 'pilih', 'presiden']",tiga laga pilih presiden burhanuddin prediksi pilih presiden
981,1667072213156237312,2023-06-09 07:32:42,,pyylahh1,"""Karena pendukung Pak Prabowo sedikit lebih banyak yang lari ke Ganjar ketimbang ke Anies,"" kata Burhanuddin.… https://t.co/OtVB9vGxRs",Karena pendukung Prabowo sedikit lebih banyak yang lari Ganjar ketimbang Anies kata Burhanuddin,karena pendukung prabowo sedikit lebih banyak yang lari ganjar ketimbang anies kata burhanuddin,"['pendukung', 'lari', 'ketimbang', 'burhanuddin']","['dukung', 'lari', 'ketimbang', 'burhanuddin']",dukung lari ketimbang burhanuddin
982,1667072210136342528,2023-06-09 07:32:42,,pyylahh1,"Sementara itu, ketika Ganjar ""diadu"" dengan Anies, Ganjar memperoleh elektabilitas 44,7 persen mengungguli Anies de… https://t.co/HQiy9si3la",Sementara ketika Ganjar diadu dengan Anies Ganjar memperoleh elektabilitas persen mengungguli Anies ,sementara ketika ganjar diadu dengan anies ganjar memperoleh elektabilitas persen mengungguli anies ,"['diadu', 'memperoleh', 'elektabilitas', 'persen', 'mengungguli']","['adu', 'oleh', 'elektabilitas', 'persen', 'unggul']",adu oleh elektabilitas persen unggul
983,1667072207246491649,2023-06-09 07:32:41,,pyylahh1,"Jadi posisi Pak Prabowo yang ada di tengah sekarang justru menjadi aset, dia bisa terima kanan-kiri oke,"" ujar Burh… https://t.co/tEdEq9KidV",Jadi posisi Prabowo yang tengah sekarang justru menjadi aset bisa terima kanan kiri ujar Burh,jadi posisi prabowo yang tengah sekarang justru menjadi aset bisa terima kanan kiri ujar burh,"['posisi', 'aset', 'terima', 'kanan', 'kiri', 'burh']","['posisi', 'aset', 'terima', 'kanan', 'kiri', 'burh']",posisi aset terima kanan kiri burh
984,1667072204310458369,2023-06-09 07:32:40,,pyylahh1,"""Artinya, pendukung Anies kalau enggak masuk putaran kedua itu cenderung larinya ke Pak Prabowo ketimbang ke Ganjar… https://t.co/ia4sTsezBP",Artinya pendukung Anies kalau enggak masuk putaran kedua cenderung larinya Prabowo ketimbang Ganjar,artinya pendukung anies kalau enggak masuk putaran kedua cenderung larinya prabowo ketimbang ganjar,"['pendukung', 'masuk', 'putaran', 'cenderung', 'larinya', 'ketimbang']","['dukung', 'masuk', 'putar', 'cenderung', 'lari', 'ketimbang']",dukung masuk putar cenderung lari ketimbang
985,1667072200107757568,2023-06-09 07:32:39,,pyylahh1,"Menariknya, ketika dihadapkan dengan Ganjar, Prabowo juga unggul dengan elektabilitas 46,8 persen dibandingkan 40,0… https://t.co/K1gk0Dn2Fo",Menariknya ketika dihadapkan dengan Ganjar Prabowo juga unggul dengan elektabilitas persen dibandingkan,menariknya ketika dihadapkan dengan ganjar prabowo juga unggul dengan elektabilitas persen dibandingkan,"['menariknya', 'dihadapkan', 'unggul', 'elektabilitas', 'persen', 'dibandingkan']","['tarik', 'hadap', 'unggul', 'elektabilitas', 'persen', 'banding']",tarik hadap unggul elektabilitas persen banding
